mineral_name,element,count,chem
Aldridgeite,Cd,0.5,"(Cd^2+^,Ca)(Cu^2+^,Zn^2+^)_4_(S^6+^O_4_)_2_(OH)_6_·3H_2_O"
Aldridgeite,Cu,2,"(Cd^2+^,Ca)(Cu^2+^,Zn^2+^)_4_(S^6+^O_4_)_2_(OH)_6_·3H_2_O"
Aldridgeite,H,12,"(Cd^2+^,Ca)(Cu^2+^,Zn^2+^)_4_(S^6+^O_4_)_2_(OH)_6_·3H_2_O"
Aldridgeite,O,17,"(Cd^2+^,Ca)(Cu^2+^,Zn^2+^)_4_(S^6+^O_4_)_2_(OH)_6_·3H_2_O"
Aldridgeite,S,2,"(Cd^2+^,Ca)(Cu^2+^,Zn^2+^)_4_(S^6+^O_4_)_2_(OH)_6_·3H_2_O"
Aldridgeite,Zn,2,"(Cd^2+^,Ca)(Cu^2+^,Zn^2+^)_4_(S^6+^O_4_)_2_(OH)_6_·3H_2_O"
Aleksandrovite,Ca,7,KCa_7_Sn^4+^_2_Li_3_Si_12_O_36_F_2_
Aleksandrovite,F,2,KCa_7_Sn^4+^_2_Li_3_Si_12_O_36_F_2_
Aleksandrovite,K,1,KCa_7_Sn^4+^_2_Li_3_Si_12_O_36_F_2_
Aleksandrovite,Li,3,KCa_7_Sn^4+^_2_Li_3_Si_12_O_36_F_2_
Aleksandrovite,O,36,KCa_7_Sn^4+^_2_Li_3_Si_12_O_36_F_2_
Aleksandrovite,Si,12,KCa_7_Sn^4+^_2_Li_3_Si_12_O_36_F_2_
Aleksandrovite,Sn,2,KCa_7_Sn^4+^_2_Li_3_Si_12_O_36_F_2_
Aleksite,Bi,2,Pb^2+^Bi^3+^_2_Te^2-^_2_S^2-^_2_
Aleksite,Pb,1,Pb^2+^Bi^3+^_2_Te^2-^_2_S^2-^_2_
Aleksite,S,2,Pb^2+^Bi^3+^_2_Te^2-^_2_S^2-^_2_
Aleksite,Te,2,Pb^2+^Bi^3+^_2_Te^2-^_2_S^2-^_2_
Aleutite,As,1,[Cu^2+^_5_O_2_](As^5+^O_4_)(V^5+^O_4_)·(Cu^2+^_0.5_[box]_0.5_)Cl
Aleutite,Cl,1,[Cu^2+^_5_O_2_](As^5+^O_4_)(V^5+^O_4_)·(Cu^2+^_0.5_[box]_0.5_)Cl
Aleutite,Cu,5.5,[Cu^2+^_5_O_2_](As^5+^O_4_)(V^5+^O_4_)·(Cu^2+^_0.5_[box]_0.5_)Cl
Aleutite,O,10,[Cu^2+^_5_O_2_](As^5+^O_4_)(V^5+^O_4_)·(Cu^2+^_0.5_[box]_0.5_)Cl
Aleutite,V,1,[Cu^2+^_5_O_2_](As^5+^O_4_)(V^5+^O_4_)·(Cu^2+^_0.5_[box]_0.5_)Cl
Alexkhomyakovite,C,5,K_6_(Ca_2_Na)(CO_3_)_5_Cl^1-^·6H_2_O
Alexkhomyakovite,Ca,2,K_6_(Ca_2_Na)(CO_3_)_5_Cl^1-^·6H_2_O
Alexkhomyakovite,Cl,1,K_6_(Ca_2_Na)(CO_3_)_5_Cl^1-^·6H_2_O
Alexkhomyakovite,H,12,K_6_(Ca_2_Na)(CO_3_)_5_Cl^1-^·6H_2_O
Alexkhomyakovite,K,6,K_6_(Ca_2_Na)(CO_3_)_5_Cl^1-^·6H_2_O
Alexkhomyakovite,Na,1,K_6_(Ca_2_Na)(CO_3_)_5_Cl^1-^·6H_2_O
Alexkhomyakovite,O,21,K_6_(Ca_2_Na)(CO_3_)_5_Cl^1-^·6H_2_O
Alflarsenite,Be,3,NaCa_2_Be_3_Si_4_O_13_(OH)·2H_2_O
Alflarsenite,Ca,2,NaCa_2_Be_3_Si_4_O_13_(OH)·2H_2_O
Alflarsenite,H,5,NaCa_2_Be_3_Si_4_O_13_(OH)·2H_2_O
Alflarsenite,Na,1,NaCa_2_Be_3_Si_4_O_13_(OH)·2H_2_O
Alflarsenite,O,16,NaCa_2_Be_3_Si_4_O_13_(OH)·2H_2_O
Alflarsenite,Si,4,NaCa_2_Be_3_Si_4_O_13_(OH)·2H_2_O
Alforsite,Ba,5,Ba_5_(PO_4_)_3_Cl
Alforsite,Cl,1,Ba_5_(PO_4_)_3_Cl
Alforsite,O,12,Ba_5_(PO_4_)_3_Cl
Alforsite,P,3,Ba_5_(PO_4_)_3_Cl
Alfredopetrovite,Al,2,Al_2_(Se^4+^O_3_)_3_·6H_2_O
Alfredopetrovite,H,12,Al_2_(Se^4+^O_3_)_3_·6H_2_O
Alfredopetrovite,O,15,Al_2_(Se^4+^O_3_)_3_·6H_2_O
Alfredopetrovite,Se,3,Al_2_(Se^4+^O_3_)_3_·6H_2_O
Aliettite,Al,4,"Ca_0.2_Mg_6_(Si,Al)_8_O_20_(OH)_4_·4H_2_O"
Aliettite,Ca,0.2,"Ca_0.2_Mg_6_(Si,Al)_8_O_20_(OH)_4_·4H_2_O"
Aliettite,H,12,"Ca_0.2_Mg_6_(Si,Al)_8_O_20_(OH)_4_·4H_2_O"
Aliettite,Mg,6,"Ca_0.2_Mg_6_(Si,Al)_8_O_20_(OH)_4_·4H_2_O"
Aliettite,O,28,"Ca_0.2_Mg_6_(Si,Al)_8_O_20_(OH)_4_·4H_2_O"
Aliettite,Si,4,"Ca_0.2_Mg_6_(Si,Al)_8_O_20_(OH)_4_·4H_2_O"
Allactite,As,2,Mn^2+^_7_(As^5+^O_4_)_2_(OH)_8_
Allactite,H,8,Mn^2+^_7_(As^5+^O_4_)_2_(OH)_8_
Allactite,Mn,7,Mn^2+^_7_(As^5+^O_4_)_2_(OH)_8_
Allactite,O,16,Mn^2+^_7_(As^5+^O_4_)_2_(OH)_8_
Allanite-(Ce),Al,2,CaCeAl_2_Fe^2+^(Si_2_O_7_)(SiO_4_)O(OH)
Allanite-(Ce),Ca,1,CaCeAl_2_Fe^2+^(Si_2_O_7_)(SiO_4_)O(OH)
Allanite-(Ce),Ce,1,CaCeAl_2_Fe^2+^(Si_2_O_7_)(SiO_4_)O(OH)
Allanite-(Ce),Fe,1,CaCeAl_2_Fe^2+^(Si_2_O_7_)(SiO_4_)O(OH)
Allanite-(Ce),H,1,CaCeAl_2_Fe^2+^(Si_2_O_7_)(SiO_4_)O(OH)
Allanite-(Ce),O,13,CaCeAl_2_Fe^2+^(Si_2_O_7_)(SiO_4_)O(OH)
Allanite-(Ce),Si,3,CaCeAl_2_Fe^2+^(Si_2_O_7_)(SiO_4_)O(OH)
Allanite-(La),Al,2,CaLaFe^2+^Al_2_(Si_2_O_7_)(SiO_4_)O(OH)
Allanite-(La),Ca,1,CaLaFe^2+^Al_2_(Si_2_O_7_)(SiO_4_)O(OH)
Allanite-(La),Fe,1,CaLaFe^2+^Al_2_(Si_2_O_7_)(SiO_4_)O(OH)
Allanite-(La),H,1,CaLaFe^2+^Al_2_(Si_2_O_7_)(SiO_4_)O(OH)
Allanite-(La),La,1,CaLaFe^2+^Al_2_(Si_2_O_7_)(SiO_4_)O(OH)
Allanite-(La),O,13,CaLaFe^2+^Al_2_(Si_2_O_7_)(SiO_4_)O(OH)
Allanite-(La),Si,3,CaLaFe^2+^Al_2_(Si_2_O_7_)(SiO_4_)O(OH)
Allanite-(Nd),Al,2,CaNdAl_2_Fe^2+^(Si_2_O_7_)(SiO_4_)O(OH)
Allanite-(Nd),Ca,1,CaNdAl_2_Fe^2+^(Si_2_O_7_)(SiO_4_)O(OH)
Allanite-(Nd),Fe,1,CaNdAl_2_Fe^2+^(Si_2_O_7_)(SiO_4_)O(OH)
Allanite-(Nd),H,1,CaNdAl_2_Fe^2+^(Si_2_O_7_)(SiO_4_)O(OH)
Allanite-(Nd),Nd,1,CaNdAl_2_Fe^2+^(Si_2_O_7_)(SiO_4_)O(OH)
Allanite-(Nd),O,13,CaNdAl_2_Fe^2+^(Si_2_O_7_)(SiO_4_)O(OH)
Allanite-(Nd),Si,3,CaNdAl_2_Fe^2+^(Si_2_O_7_)(SiO_4_)O(OH)
Allanite-(Y),Al,2,CaYAl_2_Fe^2+^(Si_2_O_7_)(SiO_4_)O(OH)
Allanite-(Y),Ca,1,CaYAl_2_Fe^2+^(Si_2_O_7_)(SiO_4_)O(OH)
Allanite-(Y),Fe,1,CaYAl_2_Fe^2+^(Si_2_O_7_)(SiO_4_)O(OH)
Allanite-(Y),H,1,CaYAl_2_Fe^2+^(Si_2_O_7_)(SiO_4_)O(OH)
Allanite-(Y),O,13,CaYAl_2_Fe^2+^(Si_2_O_7_)(SiO_4_)O(OH)
Allanite-(Y),Si,3,CaYAl_2_Fe^2+^(Si_2_O_7_)(SiO_4_)O(OH)
Allanite-(Y),Y,1,CaYAl_2_Fe^2+^(Si_2_O_7_)(SiO_4_)O(OH)
Alleghanyite,H,2,Mn^2+^_5_(SiO_4_)_2_(OH)_2_
Alleghanyite,Mn,5,Mn^2+^_5_(SiO_4_)_2_(OH)_2_
Alleghanyite,O,10,Mn^2+^_5_(SiO_4_)_2_(OH)_2_
Alleghanyite,Si,2,Mn^2+^_5_(SiO_4_)_2_(OH)_2_
Allendeite,O,12,Sc^3+^_4_Zr^4+^_3_O_12_
Allendeite,Sc,4,Sc^3+^_4_Zr^4+^_3_O_12_
Allendeite,Zr,3,Sc^3+^_4_Zr^4+^_3_O_12_
Allochalcoselite,Cl,5,Cu^1+^Cu^2+^_5_Pb^2+^O_2_(Se^4+^O_3_)_2_Cl_5_
Allochalcoselite,Cu,6,Cu^1+^Cu^2+^_5_Pb^2+^O_2_(Se^4+^O_3_)_2_Cl_5_
Allochalcoselite,O,8,Cu^1+^Cu^2+^_5_Pb^2+^O_2_(Se^4+^O_3_)_2_Cl_5_
Allochalcoselite,Pb,1,Cu^1+^Cu^2+^_5_Pb^2+^O_2_(Se^4+^O_3_)_2_Cl_5_
Allochalcoselite,Se,2,Cu^1+^Cu^2+^_5_Pb^2+^O_2_(Se^4+^O_3_)_2_Cl_5_
Alloclasite,As,1,Co^3+^(AsS)^3-^
Alloclasite,Co,1,Co^3+^(AsS)^3-^
Alloclasite,S,1,Co^3+^(AsS)^3-^
Allophane,Al,2,Al_2_O_3_(SiO_2_)_1.3-2.0_·2.5-3.0H_2_O
Allophane,H,5.5,Al_2_O_3_(SiO_2_)_1.3-2.0_·2.5-3.0H_2_O
Allophane,O,7.75,Al_2_O_3_(SiO_2_)_1.3-2.0_·2.5-3.0H_2_O
Allophane,Si,1,Al_2_O_3_(SiO_2_)_1.3-2.0_·2.5-3.0H_2_O
Alloriite,Al,24,"(Na,K,Ca)_24_(Na,Ca)_4_Ca_4_(Si,Al)_48_O_96_(S^6+^O_4_)_4_(SO_3_,CO_3_)_2_(OH,Cl)_2_(H_2_O,OH)_4_"
Alloriite,C,0.25,"(Na,K,Ca)_24_(Na,Ca)_4_Ca_4_(Si,Al)_48_O_96_(S^6+^O_4_)_4_(SO_3_,CO_3_)_2_(OH,Cl)_2_(H_2_O,OH)_4_"
Alloriite,Ca,13.99999999999999,"(Na,K,Ca)_24_(Na,Ca)_4_Ca_4_(Si,Al)_48_O_96_(S^6+^O_4_)_4_(SO_3_,CO_3_)_2_(OH,Cl)_2_(H_2_O,OH)_4_"
Alloriite,Cl,1,"(Na,K,Ca)_24_(Na,Ca)_4_Ca_4_(Si,Al)_48_O_96_(S^6+^O_4_)_4_(SO_3_,CO_3_)_2_(OH,Cl)_2_(H_2_O,OH)_4_"
Alloriite,H,2.83333333333334,"(Na,K,Ca)_24_(Na,Ca)_4_Ca_4_(Si,Al)_48_O_96_(S^6+^O_4_)_4_(SO_3_,CO_3_)_2_(OH,Cl)_2_(H_2_O,OH)_4_"
Alloriite,K,7.99999999999999,"(Na,K,Ca)_24_(Na,Ca)_4_Ca_4_(Si,Al)_48_O_96_(S^6+^O_4_)_4_(SO_3_,CO_3_)_2_(OH,Cl)_2_(H_2_O,OH)_4_"
Alloriite,Na,9.99999999999999,"(Na,K,Ca)_24_(Na,Ca)_4_Ca_4_(Si,Al)_48_O_96_(S^6+^O_4_)_4_(SO_3_,CO_3_)_2_(OH,Cl)_2_(H_2_O,OH)_4_"
Alloriite,O,115.66666666666667,"(Na,K,Ca)_24_(Na,Ca)_4_Ca_4_(Si,Al)_48_O_96_(S^6+^O_4_)_4_(SO_3_,CO_3_)_2_(OH,Cl)_2_(H_2_O,OH)_4_"
Alloriite,S,4.25,"(Na,K,Ca)_24_(Na,Ca)_4_Ca_4_(Si,Al)_48_O_96_(S^6+^O_4_)_4_(SO_3_,CO_3_)_2_(OH,Cl)_2_(H_2_O,OH)_4_"
Alloriite,Si,24,"(Na,K,Ca)_24_(Na,Ca)_4_Ca_4_(Si,Al)_48_O_96_(S^6+^O_4_)_4_(SO_3_,CO_3_)_2_(OH,Cl)_2_(H_2_O,OH)_4_"
Alluaivite,Ca,3,"Na_19_(Ca,Mn^2+^)_6_(Ti^4+^,Nb^5+^)_3_Si_26_O_74_Cl·2H_2_O"
Alluaivite,Cl,1,"Na_19_(Ca,Mn^2+^)_6_(Ti^4+^,Nb^5+^)_3_Si_26_O_74_Cl·2H_2_O"
Alluaivite,H,4,"Na_19_(Ca,Mn^2+^)_6_(Ti^4+^,Nb^5+^)_3_Si_26_O_74_Cl·2H_2_O"
Alluaivite,Mn,3,"Na_19_(Ca,Mn^2+^)_6_(Ti^4+^,Nb^5+^)_3_Si_26_O_74_Cl·2H_2_O"
Alluaivite,Na,19,"Na_19_(Ca,Mn^2+^)_6_(Ti^4+^,Nb^5+^)_3_Si_26_O_74_Cl·2H_2_O"
Alluaivite,Nb,1.5,"Na_19_(Ca,Mn^2+^)_6_(Ti^4+^,Nb^5+^)_3_Si_26_O_74_Cl·2H_2_O"
Alluaivite,O,76,"Na_19_(Ca,Mn^2+^)_6_(Ti^4+^,Nb^5+^)_3_Si_26_O_74_Cl·2H_2_O"
Alluaivite,Si,26,"Na_19_(Ca,Mn^2+^)_6_(Ti^4+^,Nb^5+^)_3_Si_26_O_74_Cl·2H_2_O"
Alluaivite,Ti,1.5,"Na_19_(Ca,Mn^2+^)_6_(Ti^4+^,Nb^5+^)_3_Si_26_O_74_Cl·2H_2_O"
Alluaudite,Fe,2,NaMn^2+^Fe^3+^_2_(PO_4_)_3_
Alluaudite,Mn,1,NaMn^2+^Fe^3+^_2_(PO_4_)_3_
Alluaudite,Na,1,NaMn^2+^Fe^3+^_2_(PO_4_)_3_
Alluaudite,O,12,NaMn^2+^Fe^3+^_2_(PO_4_)_3_
Alluaudite,P,3,NaMn^2+^Fe^3+^_2_(PO_4_)_3_
Almandine,Al,2,Fe^2+^_3_Al_2_(SiO_4_)_3_
Almandine,Fe,3,Fe^2+^_3_Al_2_(SiO_4_)_3_
Almandine,O,12,Fe^2+^_3_Al_2_(SiO_4_)_3_
Almandine,Si,3,Fe^2+^_3_Al_2_(SiO_4_)_3_
Almarudite,Be,3,"K([box],Na)_2_Mn^2+^_2_(Be_3_Si_12_)O_30_"
Almarudite,K,1,"K([box],Na)_2_Mn^2+^_2_(Be_3_Si_12_)O_30_"
Almarudite,Mn,2,"K([box],Na)_2_Mn^2+^_2_(Be_3_Si_12_)O_30_"
Almarudite,Na,2,"K([box],Na)_2_Mn^2+^_2_(Be_3_Si_12_)O_30_"
Almarudite,O,30,"K([box],Na)_2_Mn^2+^_2_(Be_3_Si_12_)O_30_"
Almarudite,Si,12,"K([box],Na)_2_Mn^2+^_2_(Be_3_Si_12_)O_30_"
Almeidaite,Fe,9,"Pb^2+^Zn^2+^_2_(Mn^2+^,Y^3+^)(Ti^4+^,Fe^3+^)_18_O_36_(OH,O)_2_"
Almeidaite,H,0.5,"Pb^2+^Zn^2+^_2_(Mn^2+^,Y^3+^)(Ti^4+^,Fe^3+^)_18_O_36_(OH,O)_2_"
Almeidaite,Mn,0.5,"Pb^2+^Zn^2+^_2_(Mn^2+^,Y^3+^)(Ti^4+^,Fe^3+^)_18_O_36_(OH,O)_2_"
Almeidaite,O,37.5,"Pb^2+^Zn^2+^_2_(Mn^2+^,Y^3+^)(Ti^4+^,Fe^3+^)_18_O_36_(OH,O)_2_"
Almeidaite,Pb,1,"Pb^2+^Zn^2+^_2_(Mn^2+^,Y^3+^)(Ti^4+^,Fe^3+^)_18_O_36_(OH,O)_2_"
Almeidaite,Ti,9,"Pb^2+^Zn^2+^_2_(Mn^2+^,Y^3+^)(Ti^4+^,Fe^3+^)_18_O_36_(OH,O)_2_"
Almeidaite,Y,0.5,"Pb^2+^Zn^2+^_2_(Mn^2+^,Y^3+^)(Ti^4+^,Fe^3+^)_18_O_36_(OH,O)_2_"
Almeidaite,Zn,2,"Pb^2+^Zn^2+^_2_(Mn^2+^,Y^3+^)(Ti^4+^,Fe^3+^)_18_O_36_(OH,O)_2_"
Alnaperboeite-(Ce),Al,4,(CaCe_2.5_Na_0.5_)Al_4_(Si_2_O_7_)(SiO_4_)_3_O(OH)_2_
Alnaperboeite-(Ce),Ca,1,(CaCe_2.5_Na_0.5_)Al_4_(Si_2_O_7_)(SiO_4_)_3_O(OH)_2_
Alnaperboeite-(Ce),Ce,2.5,(CaCe_2.5_Na_0.5_)Al_4_(Si_2_O_7_)(SiO_4_)_3_O(OH)_2_
Alnaperboeite-(Ce),H,2,(CaCe_2.5_Na_0.5_)Al_4_(Si_2_O_7_)(SiO_4_)_3_O(OH)_2_
Alnaperboeite-(Ce),Na,0.5,(CaCe_2.5_Na_0.5_)Al_4_(Si_2_O_7_)(SiO_4_)_3_O(OH)_2_
Alnaperboeite-(Ce),O,22,(CaCe_2.5_Na_0.5_)Al_4_(Si_2_O_7_)(SiO_4_)_3_O(OH)_2_
Alnaperboeite-(Ce),Si,5,(CaCe_2.5_Na_0.5_)Al_4_(Si_2_O_7_)(SiO_4_)_3_O(OH)_2_
Alpeite,Al,2,Ca_4_Mn^3+^_2_Al_2_(Mn^3+^Mg)(SiO_4_)_2_(Si_3_O_10_)(V^5+^O_4_)(OH)_6_
Alpeite,Ca,4,Ca_4_Mn^3+^_2_Al_2_(Mn^3+^Mg)(SiO_4_)_2_(Si_3_O_10_)(V^5+^O_4_)(OH)_6_
Alpeite,H,6,Ca_4_Mn^3+^_2_Al_2_(Mn^3+^Mg)(SiO_4_)_2_(Si_3_O_10_)(V^5+^O_4_)(OH)_6_
Alpeite,Mg,1,Ca_4_Mn^3+^_2_Al_2_(Mn^3+^Mg)(SiO_4_)_2_(Si_3_O_10_)(V^5+^O_4_)(OH)_6_
Alpeite,Mn,3,Ca_4_Mn^3+^_2_Al_2_(Mn^3+^Mg)(SiO_4_)_2_(Si_3_O_10_)(V^5+^O_4_)(OH)_6_
Alpeite,O,28,Ca_4_Mn^3+^_2_Al_2_(Mn^3+^Mg)(SiO_4_)_2_(Si_3_O_10_)(V^5+^O_4_)(OH)_6_
Alpeite,Si,5,Ca_4_Mn^3+^_2_Al_2_(Mn^3+^Mg)(SiO_4_)_2_(Si_3_O_10_)(V^5+^O_4_)(OH)_6_
Alpeite,V,1,Ca_4_Mn^3+^_2_Al_2_(Mn^3+^Mg)(SiO_4_)_2_(Si_3_O_10_)(V^5+^O_4_)(OH)_6_
Alpersite,H,14,MgS^6+^O_4_·7H_2_O
Alpersite,Mg,1,MgS^6+^O_4_·7H_2_O
Alpersite,O,11,MgS^6+^O_4_·7H_2_O
Alpersite,S,1,MgS^6+^O_4_·7H_2_O
Alsakharovite-Zn,H,15,"NaSrKZn^2+^(Ti^4+^,Nb^5+^)_4_(Si_4_O_12_)_2_(O,OH)_4_·7H_2_O"
Alsakharovite-Zn,K,1,"NaSrKZn^2+^(Ti^4+^,Nb^5+^)_4_(Si_4_O_12_)_2_(O,OH)_4_·7H_2_O"
Alsakharovite-Zn,Na,1,"NaSrKZn^2+^(Ti^4+^,Nb^5+^)_4_(Si_4_O_12_)_2_(O,OH)_4_·7H_2_O"
Alsakharovite-Zn,Nb,2,"NaSrKZn^2+^(Ti^4+^,Nb^5+^)_4_(Si_4_O_12_)_2_(O,OH)_4_·7H_2_O"
Alsakharovite-Zn,O,34,"NaSrKZn^2+^(Ti^4+^,Nb^5+^)_4_(Si_4_O_12_)_2_(O,OH)_4_·7H_2_O"
Alsakharovite-Zn,Si,8,"NaSrKZn^2+^(Ti^4+^,Nb^5+^)_4_(Si_4_O_12_)_2_(O,OH)_4_·7H_2_O"
Alsakharovite-Zn,Sr,1,"NaSrKZn^2+^(Ti^4+^,Nb^5+^)_4_(Si_4_O_12_)_2_(O,OH)_4_·7H_2_O"
Alsakharovite-Zn,Ti,2,"NaSrKZn^2+^(Ti^4+^,Nb^5+^)_4_(Si_4_O_12_)_2_(O,OH)_4_·7H_2_O"
Alsakharovite-Zn,Zn,1,"NaSrKZn^2+^(Ti^4+^,Nb^5+^)_4_(Si_4_O_12_)_2_(O,OH)_4_·7H_2_O"
Alstonite,Ba,1,BaCa(CO_3_)_2_
Alstonite,C,2,BaCa(CO_3_)_2_
Alstonite,Ca,1,BaCa(CO_3_)_2_
Alstonite,O,6,BaCa(CO_3_)_2_
Altaite,Pb,1,Pb^2+^Te^2-^
Altaite,Te,1,Pb^2+^Te^2-^
Althausite,F,1,"Mg_4_(PO_4_)_2_(OH,O)(F,[box])"
Althausite,H,0.25,"Mg_4_(PO_4_)_2_(OH,O)(F,[box])"
Althausite,Mg,4,"Mg_4_(PO_4_)_2_(OH,O)(F,[box])"
Althausite,O,8.75,"Mg_4_(PO_4_)_2_(OH,O)(F,[box])"
Althausite,P,2,"Mg_4_(PO_4_)_2_(OH,O)(F,[box])"
Althupite,Al,1,AlTh^4+^(U^6+^O_2_)_7_(PO_4_)_4_O_2_(OH)_5_·15H_2_O
Althupite,H,35,AlTh^4+^(U^6+^O_2_)_7_(PO_4_)_4_O_2_(OH)_5_·15H_2_O
Althupite,O,52,AlTh^4+^(U^6+^O_2_)_7_(PO_4_)_4_O_2_(OH)_5_·15H_2_O
Althupite,P,4,AlTh^4+^(U^6+^O_2_)_7_(PO_4_)_4_O_2_(OH)_5_·15H_2_O
Althupite,Th,1,AlTh^4+^(U^6+^O_2_)_7_(PO_4_)_4_O_2_(OH)_5_·15H_2_O
Althupite,U,7,AlTh^4+^(U^6+^O_2_)_7_(PO_4_)_4_O_2_(OH)_5_·15H_2_O
Altisite,Al,2,Na_3_K_6_Ti^4+^_2_Al_2_Si_8_O_26_Cl_3_
Altisite,Cl,3,Na_3_K_6_Ti^4+^_2_Al_2_Si_8_O_26_Cl_3_
Altisite,K,6,Na_3_K_6_Ti^4+^_2_Al_2_Si_8_O_26_Cl_3_
Altisite,Na,3,Na_3_K_6_Ti^4+^_2_Al_2_Si_8_O_26_Cl_3_
Altisite,O,26,Na_3_K_6_Ti^4+^_2_Al_2_Si_8_O_26_Cl_3_
Altisite,Si,8,Na_3_K_6_Ti^4+^_2_Al_2_Si_8_O_26_Cl_3_
Altisite,Ti,2,Na_3_K_6_Ti^4+^_2_Al_2_Si_8_O_26_Cl_3_
Alum-(K),Al,1,KAl(SO_4_)_2_·12H_2_O
Alum-(K),H,24,KAl(SO_4_)_2_·12H_2_O
Alum-(K),K,1,KAl(SO_4_)_2_·12H_2_O
Alum-(K),O,20,KAl(SO_4_)_2_·12H_2_O
Alum-(K),S,2,KAl(SO_4_)_2_·12H_2_O
Alum-(Na),Al,1,NaAl(SO_4_)_2_·12H_2_O
Alum-(Na),H,24,NaAl(SO_4_)_2_·12H_2_O
Alum-(Na),Na,1,NaAl(SO_4_)_2_·12H_2_O
Alum-(Na),O,20,NaAl(SO_4_)_2_·12H_2_O
Alum-(Na),S,2,NaAl(SO_4_)_2_·12H_2_O
Aluminite,Al,2,Al_2_S^6+^O_4_(OH)_4_·7H_2_O
Aluminite,H,18,Al_2_S^6+^O_4_(OH)_4_·7H_2_O
Aluminite,O,15,Al_2_S^6+^O_4_(OH)_4_·7H_2_O
Aluminite,S,1,Al_2_S^6+^O_4_(OH)_4_·7H_2_O
Aluminium,Al,1,Al
Aluminoceladonite,Al,1,KMgAlSi_4_O_10_(OH)_2_
Aluminoceladonite,H,2,KMgAlSi_4_O_10_(OH)_2_
Aluminoceladonite,K,1,KMgAlSi_4_O_10_(OH)_2_
Aluminoceladonite,Mg,1,KMgAlSi_4_O_10_(OH)_2_
Aluminoceladonite,O,12,KMgAlSi_4_O_10_(OH)_2_
Aluminoceladonite,Si,4,KMgAlSi_4_O_10_(OH)_2_
Aluminocerite-(Ce),Al,1,"(Ce,Ca)_9_Al(SiO_4_)_3_(SiO_3_OH)_4_(OH)_3_"
Aluminocerite-(Ce),Ca,4.5,"(Ce,Ca)_9_Al(SiO_4_)_3_(SiO_3_OH)_4_(OH)_3_"
Aluminocerite-(Ce),Ce,4.5,"(Ce,Ca)_9_Al(SiO_4_)_3_(SiO_3_OH)_4_(OH)_3_"
Aluminocerite-(Ce),H,7,"(Ce,Ca)_9_Al(SiO_4_)_3_(SiO_3_OH)_4_(OH)_3_"
Aluminocerite-(Ce),O,31,"(Ce,Ca)_9_Al(SiO_4_)_3_(SiO_3_OH)_4_(OH)_3_"
Aluminocerite-(Ce),Si,7,"(Ce,Ca)_9_Al(SiO_4_)_3_(SiO_3_OH)_4_(OH)_3_"
Aluminocopiapite,Al,0.5,"(Al,Mg)Fe^3+^_4_(S^6+^O_4_)_6_(OH,O)_2_·20H_2_O"
Aluminocopiapite,Fe,4,"(Al,Mg)Fe^3+^_4_(S^6+^O_4_)_6_(OH,O)_2_·20H_2_O"
Aluminocopiapite,H,40.5,"(Al,Mg)Fe^3+^_4_(S^6+^O_4_)_6_(OH,O)_2_·20H_2_O"
Aluminocopiapite,Mg,0.5,"(Al,Mg)Fe^3+^_4_(S^6+^O_4_)_6_(OH,O)_2_·20H_2_O"
Aluminocopiapite,O,45.5,"(Al,Mg)Fe^3+^_4_(S^6+^O_4_)_6_(OH,O)_2_·20H_2_O"
Aluminocopiapite,S,6,"(Al,Mg)Fe^3+^_4_(S^6+^O_4_)_6_(OH,O)_2_·20H_2_O"
Aluminocoquimbite,Al,1,AlFe^3+^(S^6+^O_4_)_3_·9H_2_O
Aluminocoquimbite,Fe,1,AlFe^3+^(S^6+^O_4_)_3_·9H_2_O
Aluminocoquimbite,H,18,AlFe^3+^(S^6+^O_4_)_3_·9H_2_O
Aluminocoquimbite,O,21,AlFe^3+^(S^6+^O_4_)_3_·9H_2_O
Aluminocoquimbite,S,3,AlFe^3+^(S^6+^O_4_)_3_·9H_2_O
Aluminomagnesiohulsite,Al,1,Mg_2_AlO_2_(BO_3_)
Aluminomagnesiohulsite,B,1,Mg_2_AlO_2_(BO_3_)
Aluminomagnesiohulsite,Mg,2,Mg_2_AlO_2_(BO_3_)
Aluminomagnesiohulsite,O,5,Mg_2_AlO_2_(BO_3_)
Aluminopyracmonite,Al,1,(N^3-^H_4_)_3_Al(S^6+^O_4_)_3_
Aluminopyracmonite,H,12,(N^3-^H_4_)_3_Al(S^6+^O_4_)_3_
Aluminopyracmonite,N,3,(N^3-^H_4_)_3_Al(S^6+^O_4_)_3_
Aluminopyracmonite,O,12,(N^3-^H_4_)_3_Al(S^6+^O_4_)_3_
Aluminopyracmonite,S,3,(N^3-^H_4_)_3_Al(S^6+^O_4_)_3_
Alumoakermanite,Al,0.333333333333333,"(Ca,Na)_2_(Al,Mg,Fe^2+^)(Si_2_O_7_)"
Alumoakermanite,Ca,1,"(Ca,Na)_2_(Al,Mg,Fe^2+^)(Si_2_O_7_)"
Alumoakermanite,Fe,0.333333333333333,"(Ca,Na)_2_(Al,Mg,Fe^2+^)(Si_2_O_7_)"
Alumoakermanite,Mg,0.333333333333333,"(Ca,Na)_2_(Al,Mg,Fe^2+^)(Si_2_O_7_)"
Alumoakermanite,Na,1,"(Ca,Na)_2_(Al,Mg,Fe^2+^)(Si_2_O_7_)"
