mineral_name,element,count
Scrutinyite,Pb,1
Seamanite,B,1
Seamanite,H,6
Seamanite,Mn,3
Seamanite,O,10
Seamanite,P,1
Searlesite,B,1
Searlesite,H,2
Searlesite,Na,1
Searlesite,O,7
Searlesite,Si,2
Sederholmite,Ni,1
Sederholmite,Se,1
Sedovite,Mo,2
Sedovite,O,8
Sedovite,U,1
Seeligerite,Cl,3
Seeligerite,I,1
Seeligerite,O,4
Seeligerite,Pb,3
Seelite,As,0.45
Seelite,H,14
Seelite,Mg,1
Seelite,O,12.55
Seelite,U,2
Segelerite,Ca,1
Segelerite,Fe,1
Segelerite,H,9
Segelerite,Mg,1
Segelerite,O,13
Segelerite,P,2
Segerstromite,As,4
Segerstromite,Ca,3
Segerstromite,H,6
Segerstromite,O,14
Segnitite,As,2
Segnitite,Fe,3
Segnitite,H,7
Segnitite,O,14
Segnitite,Pb,1
Seidite-(Ce),Ce,1
Seidite-(Ce),F,2
Seidite-(Ce),H,11
Seidite-(Ce),Na,4
Seidite-(Ce),O,26
Seidite-(Ce),Si,8
Seidite-(Ce),Sr,1
Seidite-(Ce),Ti,1
Seidozerite,F,2
Seidozerite,Mn,1
Seidozerite,Na,4
Seidozerite,O,16
Seidozerite,Si,4
Seidozerite,Ti,1
Seidozerite,Zr,2
Seinajokite,Fe,1
Seinajokite,Sb,2
Sejkoraite-(Y),H,54
Sejkoraite-(Y),O,66
Sejkoraite-(Y),S,4
Sejkoraite-(Y),U,8
Sejkoraite-(Y),Y,2
Sekaninaite,Al,4
Sekaninaite,Fe,2
Sekaninaite,O,18
Sekaninaite,Si,5
Selenium,Se,1
Selenopolybasite,Ag,12
Selenopolybasite,Cu,4
Selenopolybasite,S,4.5
Selenopolybasite,Sb,2
Selenopolybasite,Se,6.5
Selenostephanite,Ag,5
Selenostephanite,Sb,1
Selenostephanite,Se,4
Seligmannite,As,1
Seligmannite,Cu,1
Seligmannite,Pb,1
Seligmannite,S,3
Sellaite,F,2
Sellaite,Mg,1
Selwynite,Be,1
Selwynite,H,4
Selwynite,K,1
Selwynite,Na,1
Selwynite,O,18
Selwynite,P,4
Selwynite,Zr,2
Semseyite,Pb,9
Semseyite,S,21
Semseyite,Sb,8
Senaite,Cr,4.5
Senaite,Fe,5.5
Senaite,H,9.5
Senaite,Mn,0.333333333333333
Senaite,O,28.5
Senaite,Pb,1
Senaite,Ti,4.5
Senaite,U,0.333333333333333
Senaite,V,4.5
Senaite,Y,0.333333333333333
Senaite,Zn,1
Senarmontite,O,3
Senarmontite,Sb,2
Senegalite,Al,2
Senegalite,H,5
Senegalite,O,8
Senegalite,P,1
Sengierite,Cu,2
Sengierite,H,14
Sengierite,O,20
Sengierite,U,2
Sengierite,V,2
Senkevichite,Ca,2
Senkevichite,Cs,1
Senkevichite,H,1
Senkevichite,K,1
Senkevichite,Na,1
Senkevichite,O,20
Senkevichite,Si,7
Senkevichite,Ti,1
Sepiolite,H,14
Sepiolite,Mg,4
Sepiolite,O,23
Sepiolite,Si,6
Serandite,H,1
Serandite,Mn,2
Serandite,Na,1
Serandite,O,9
Serandite,Si,3
Serendibite,Al,9
Serendibite,B,3
Serendibite,Ca,4
Serendibite,Mg,6
Serendibite,O,40
Serendibite,Si,6
Sergeevite,C,13
Sergeevite,Ca,2
Sergeevite,H,20
Sergeevite,Mg,11
Sergeevite,O,49
Serpierite,Ca,1
Serpierite,Cu,2
Serpierite,H,12
Serpierite,O,17
Serpierite,S,2
Serpierite,Zn,2
Serrabrancaite,H,2
Serrabrancaite,Mn,1
Serrabrancaite,O,5
Serrabrancaite,P,1
Sewardite,As,2
Sewardite,Ca,1
Sewardite,Fe,2
Sewardite,H,2
Sewardite,O,10
Shabaite-(Nd),C,4
Shabaite-(Nd),Ca,1
Shabaite-(Nd),H,14
Shabaite-(Nd),Nd,2
Shabaite-(Nd),O,22
Shabaite-(Nd),U,1
Shabynite,B,1
Shabynite,Cl,2
Shabynite,H,13
Shabynite,Mg,5
Shabynite,O,12
Shadlunite,Cd,0.5
Shadlunite,Cu,4
Shadlunite,Fe,4
Shadlunite,Pb,0.5
Shadlunite,S,8
Shakhovite,H,3
Shakhovite,Hg,4
Shakhovite,O,6
Shakhovite,Sb,1
Shandite,Ni,3
Shandite,Pb,2
Shandite,S,2
Shannonite,C,1
Shannonite,O,4
Shannonite,Pb,2
Sharpite,C,5
Sharpite,Ca,1
Sharpite,H,16
Sharpite,O,37
Sharpite,U,6
Sharyginite,Ca,3
Sharyginite,Fe,2
Sharyginite,O,8
Sharyginite,Ti,1
Shattuckite,Cu,5
Shattuckite,H,2
Shattuckite,O,14
Shattuckite,Si,4
Shcherbakovite,H,1
Shcherbakovite,K,2
Shcherbakovite,Na,1
Shcherbakovite,O,14
Shcherbakovite,Si,4
Shcherbakovite,Ti,2
Shcherbinaite,O,5
Shcherbinaite,V,2
Shchurovskyite,As,4
Shchurovskyite,Ca,1
Shchurovskyite,Cu,6
Shchurovskyite,K,2
Shchurovskyite,O,18
Sheldrickite,C,2
Sheldrickite,Ca,3
Sheldrickite,F,3
Sheldrickite,H,2
Sheldrickite,Na,1
Sheldrickite,O,7
Sherwoodite,Al,1
Sherwoodite,Ca,4.5
Sherwoodite,H,56
Sherwoodite,O,68
Sherwoodite,V,14
Shibkovite,Ca,2
Shibkovite,K,2
Shibkovite,O,30
Shibkovite,Si,12
Shibkovite,Zn,3
Shigaite,Al,3
Shigaite,H,42
Shigaite,Mn,6
Shigaite,Na,1
Shigaite,O,38
Shigaite,S,2
Shilovite,Cu,1
Shilovite,H,12
Shilovite,N,6
Shilovite,O,6
Shimazakiite,B,2
Shimazakiite,Ca,2
Shimazakiite,O,5
Shinkolobweite,H,16
Shinkolobweite,O,27
Shinkolobweite,Pb,1.25
Shinkolobweite,U,6
Shirokshinite,F,2
Shirokshinite,K,1
Shirokshinite,Mg,2
Shirokshinite,Na,1
Shirokshinite,O,10
Shirokshinite,Si,4
Shkatulkalite,F,1
Shkatulkalite,H,26
Shkatulkalite,Mn,1
Shkatulkalite,Na,10
Shkatulkalite,Nb,3
Shkatulkalite,O,56
Shkatulkalite,Si,12
Shkatulkalite,Ti,3
Shlykovite,Ca,1
Shlykovite,H,7
Shlykovite,K,1
Shlykovite,O,13
Shlykovite,Si,4
Shomiokite-(Y),C,3
Shomiokite-(Y),H,6
Shomiokite-(Y),Na,3
Shomiokite-(Y),O,12
Shomiokite-(Y),Y,1
Shortite,C,3
Shortite,Ca,2
Shortite,Na,2
Shortite,O,9
Shuangfengite,Ir,1
Shuangfengite,Te,2
Shubnikovite,As,6
Shubnikovite,Ca,2
Shubnikovite,Cl,1
Shubnikovite,Cu,8
Shubnikovite,H,15
Shubnikovite,O,32
Shulamitite,Al,1
Shulamitite,Ca,3
Shulamitite,Fe,1
Shulamitite,O,8
Shulamitite,Ti,1
Shumwayite,H,10
Shumwayite,O,17
Shumwayite,S,2
Shumwayite,U,2
Shuvalovite,Ca,2
Shuvalovite,F,1
Shuvalovite,K,2
Shuvalovite,Na,1
Shuvalovite,O,12
Shuvalovite,S,3
Sibirskite,B,1
Sibirskite,Ca,1
Sibirskite,H,1
Sibirskite,O,3
Sicherite,Ag,2
Sicherite,As,1.5
Sicherite,S,6
Sicherite,Sb,1.5
Sicherite,Tl,1
Sicklerite,Li,1
Sicklerite,Mn,1
Sicklerite,O,4
Sicklerite,P,1
Siderite,C,1
Siderite,Fe,1
Siderite,O,3
Sideronatrite,Fe,1
Sideronatrite,H,7
Sideronatrite,Na,2
Sideronatrite,O,12
Sideronatrite,S,2
Siderophyllite,Al,3
Siderophyllite,Fe,2
Siderophyllite,H,2
Siderophyllite,K,1
Siderophyllite,O,12
Siderophyllite,Si,2
Siderotil,Fe,1
Siderotil,H,10
Siderotil,O,9
Siderotil,S,1
Sidorenkite,C,1
Sidorenkite,Mn,1
Sidorenkite,Na,3
Sidorenkite,O,7
Sidorenkite,P,1
Sidpietersite,H,2
Sidpietersite,O,7
Sidpietersite,Pb,4
Sidpietersite,S,2
Sidwillite,H,4
Sidwillite,Mo,1
Sidwillite,O,5
Siegenite,Co,1
Siegenite,Ni,2
Siegenite,S,4
Sieleckiite,Al,4
Sieleckiite,Cu,3
Sieleckiite,H,16
Sieleckiite,O,22
Sieleckiite,P,2
Sigloite,Al,2
Sigloite,Fe,1
Sigloite,H,17
Sigloite,O,18
Sigloite,P,2
Siidraite,Cu,1
Siidraite,H,2
Siidraite,I,3
Siidraite,O,2
Siidraite,Pb,2
Silicocarnotite,Ca,5
Silicocarnotite,O,12
Silicocarnotite,P,2
Silicocarnotite,Si,1
Silicon,Si,1
Silinaite,H,4
Silinaite,Li,1
Silinaite,Na,1
Silinaite,O,7
Silinaite,Si,2
Sillenite,Bi,12
Sillenite,O,20
Sillenite,Si,1
Sillimanite,Al,2
Sillimanite,O,5
Sillimanite,Si,1
Silver,Ag,1
Simferite,Fe,0.666666666666666
Simferite,Li,1
Simferite,Mg,0.666666666666666
Simferite,Mn,0.666666666666666
Simferite,O,8
Simferite,P,2
Simmonsite,Al,1
Simmonsite,F,6
Simmonsite,Li,1
Simmonsite,Na,2
Simonellite,C,19
Simonellite,H,24
Simonite,As,3
Simonite,Hg,1
Simonite,S,6
Simonite,Tl,1
Simonkolleite,Cl,2
Simonkolleite,H,10
Simonkolleite,O,9
Simonkolleite,Zn,5
Simpsonite,Al,4
Simpsonite,H,1
Simpsonite,O,14
Simpsonite,Ta,3
Sincosite,Ca,1
Sincosite,H,8
Sincosite,O,14
Sincosite,P,2
Sincosite,V,2
Sinhalite,Al,1
Sinhalite,B,1
Sinhalite,Mg,1
Sinhalite,O,4
Sinjarite,Ca,1
Sinjarite,Cl,2
Sinjarite,H,4
Sinjarite,O,2
Sinkankasite,Al,1
Sinkankasite,H,15
Sinkankasite,Mn,1
Sinkankasite,O,15
Sinkankasite,P,2
Sinnerite,As,4
Sinnerite,Cu,6
Sinnerite,S,9
Sitinakite,H,9
Sitinakite,K,1
Sitinakite,Na,2
Sitinakite,O,18
Sitinakite,Si,2
Sitinakite,Ti,4
Siudaite,Ca,6
Siudaite,Cl,1
Siudaite,Fe,3
Siudaite,H,12
Siudaite,Mn,2
Siudaite,Na,9
Siudaite,Nb,1
Siudaite,O,81
Siudaite,Si,25
Siudaite,Zr,3
Skaergaardite,Cu,1
Skaergaardite,Pd,1
Skinnerite,Cu,3
Skinnerite,S,3
Skinnerite,Sb,1
Skippenite,Bi,2
Skippenite,Se,2
Skippenite,Te,1
Sklodowskite,H,14
Sklodowskite,Mg,1
Sklodowskite,O,18
Sklodowskite,Si,2
Sklodowskite,U,2
Skorpionite,C,1
Skorpionite,Ca,3
Skorpionite,H,4
Skorpionite,O,14
Skorpionite,P,2
Skorpionite,Zn,2
Skutterudite,As,3
Skutterudite,Co,1
Slavikite,Fe,15
Slavikite,H,223
Slavikite,Mg,6
Slavikite,O,203
Slavikite,S,21
Slavkovite,As,10
Slavkovite,Cu,13
Slavkovite,H,50
Slavkovite,O,63
Slawsonite,Al,2
Slawsonite,O,8
Slawsonite,Si,2
Slawsonite,Sr,1
Smithite,Ag,1
Smithite,As,1
Smithite,S,2
Smithsonite,C,1
Smithsonite,O,3
Smithsonite,Zn,1
Smolyaninovite,As,4
Smolyaninovite,Co,3
Smolyaninovite,Fe,2
Smolyaninovite,H,22
Smolyaninovite,O,27
Smrkovecite,Bi,2
Smrkovecite,H,1
Smrkovecite,O,6
Smrkovecite,P,1
Sobolevite,Ca,2
Sobolevite,F,3
Sobolevite,Mn,2
Sobolevite,Na,13
Sobolevite,O,33
Sobolevite,P,4
Sobolevite,Si,4
Sobolevite,Ti,3
Sobolevskite,Bi,1
Sobolevskite,Pd,1
Sodalite,Al,3
Sodalite,Cl,1
Sodalite,Na,4
Sodalite,O,12
Sodalite,Si,3
Soddyite,H,4
Soddyite,O,10
Soddyite,Si,1
Soddyite,U,2
Sofiite,Cl,2
Sofiite,O,3
Sofiite,Se,1
Sofiite,Zn,2
Sogdianite,K,1
Sogdianite,Li,3
Sogdianite,O,30
Sogdianite,Si,12
Sogdianite,Zr,2
Sohngeite,Ga,1
Sohngeite,H,3
Sohngeite,O,3
Sokolovaite,Al,1
Sokolovaite,Cs,1
Sokolovaite,F,2
Sokolovaite,Li,2
Sokolovaite,O,10
Sokolovaite,Si,4
Solongoite,B,3
Solongoite,Ca,2
Solongoite,Cl,1
Solongoite,H,4
Solongoite,O,8
Somersetite,C,5
Somersetite,H,4
Somersetite,O,20
Somersetite,Pb,8
Sonolite,H,2
Sonolite,Mn,9
Sonolite,O,18
Sonolite,Si,4
Sonoraite,Fe,1
Sonoraite,H,3
Sonoraite,O,5
Sonoraite,Te,1
Sopcheite,Ag,4
Sopcheite,Pd,3
Sopcheite,Te,4
Sorbyite,As,5.5
Sorbyite,Cu,1
Sorbyite,Pb,9
Sorbyite,S,26
Sorbyite,Sb,5.5
Sorensenite,Be,2
Sorensenite,H,4
Sorensenite,Na,4
Sorensenite,O,20
Sorensenite,Si,6
Sorensenite,Sn,1
Sosedkoite,Al,2
Sosedkoite,K,5
Sosedkoite,O,60
Sosedkoite,Ta,22
Soucekite,Bi,1
Soucekite,Cu,1
Soucekite,Pb,1
Soucekite,S,1.5
Soucekite,Se,1.5
Souzalite,Al,4
Souzalite,H,10
Souzalite,Mg,3
Souzalite,O,24
Souzalite,P,4
Spadaite,H,4
Spadaite,Mg,1
Spadaite,O,5
Spadaite,Si,1
Spaltiite,As,2
Spaltiite,Cu,2
Spaltiite,S,5
Spaltiite,Tl,2
Spangolite,Al,1
Spangolite,Cl,1
Spangolite,Cu,6
Spangolite,H,18
Spangolite,O,19
Spangolite,S,1
Spencerite,H,8
Spencerite,O,13
Spencerite,P,2
Spencerite,Zn,4
Sperrylite,As,2
Sperrylite,Pt,1
Spertiniite,Cu,1
Spertiniite,H,2
Spertiniite,O,2
Spessartine,Al,2
Spessartine,Mn,3
Spessartine,O,12
Spessartine,Si,3
Sphaerobertrandite,Be,3
Sphaerobertrandite,H,2
Sphaerobertrandite,O,6
Sphaerobertrandite,Si,1
Sphaerobismoite,Bi,2
Sphaerobismoite,O,3
Sphalerite,S,1
Sphalerite,Zn,1
Spherocobaltite,C,1
Spherocobaltite,Co,1
Spherocobaltite,O,3
Spinel,Al,2
Spinel,Mg,1
Spinel,O,4
Spionkopite,Cu,39
Spionkopite,S,28
Spiroffite,Mn,2
Spiroffite,O,8
Spiroffite,Te,3
Spodumene,Al,1
Spodumene,Li,1
Spodumene,O,6
Spodumene,Si,2
Spriggite,H,8
Spriggite,O,25
Spriggite,Pb,3
Spriggite,U,6
Spryite,Ag,8
Spryite,As,1
Spryite,S,6
Spurrite,C,1
Spurrite,Ca,5
Spurrite,O,11
Spurrite,Si,2
Srebrodolskite,Ca,2
Srebrodolskite,Fe,2
Srebrodolskite,O,5
Sreinite,Bi,3
Sreinite,H,15
Sreinite,O,30
Sreinite,P,2
Sreinite,Pb,1
Sreinite,U,4
Srilankite,O,6
Srilankite,Ti,2
Srilankite,Zr,1
Stalderite,As,2
Stalderite,Cu,1
Stalderite,Fe,0.666666666666666
Stalderite,Hg,0.666666666666666
Stalderite,S,6
Stalderite,Tl,1
Stalderite,Zn,0.666666666666666
Stanekite,Fe,1
Stanekite,Mn,1
Stanekite,O,5
Stanekite,P,1
Stanleyite,H,12
Stanleyite,O,11
Stanleyite,S,1
Stanleyite,V,1
Stannite,Cu,2
Stannite,Fe,1
Stannite,S,4
Stannite,Sn,1
Stannoidite,Cu,8
Stannoidite,Fe,1.5
Stannoidite,S,12
Stannoidite,Sn,2
Stannoidite,Zn,1.5
Stannopalladinite,Pd,3
Stannopalladinite,Sn,2
Starkeyite,H,8
Starkeyite,Mg,1
Starkeyite,O,8
Starkeyite,S,1
Starovaite,Cu,5
Starovaite,K,1
Starovaite,O,13
Starovaite,V,3
Staurolite,Al,9
Staurolite,Fe,2
Staurolite,H,1
Staurolite,O,24
Staurolite,Si,4
Steacyite,Ca,1
Steacyite,K,0.3
Steacyite,Na,1
Steacyite,O,20
Steacyite,Si,8
Steacyite,Th,1
Steedeite,B,1
Steedeite,H,2
Steedeite,Mn,2
Steedeite,Na,1
Steedeite,O,11
Steedeite,Si,3
Steenstrupine-(Ce),Ce,6
Steenstrupine-(Ce),Fe,2
Steenstrupine-(Ce),H,8
Steenstrupine-(Ce),Mn,2
Steenstrupine-(Ce),Na,14
Steenstrupine-(Ce),O,69
Steenstrupine-(Ce),P,7
Steenstrupine-(Ce),Si,12
Steenstrupine-(Ce),Zr,1
Stefanweissite,Ca,1
Stefanweissite,Fe,1
Stefanweissite,Nb,1.5
Stefanweissite,O,14
Stefanweissite,REE,1
Stefanweissite,Ti,1.5
Stefanweissite,Zr,2
Steigerite,Al,1
Steigerite,H,6
Steigerite,O,7
Steigerite,V,1
Steinmetzite,Fe,1
Steinmetzite,H,7
Steinmetzite,O,12
Steinmetzite,P,2
Steinmetzite,Zn,2
Steklite,Al,1
Steklite,K,1
Steklite,O,8
Steklite,S,2
Stellerite,Al,8
Stellerite,Ca,4
Stellerite,H,56
Stellerite,O,100
Stellerite,Si,28
Stenhuggarite,As,2
Stenhuggarite,Ca,1
Stenhuggarite,Fe,1
Stenhuggarite,O,7
Stenhuggarite,Sb,1
Stenonite,Al,1
Stenonite,C,1
Stenonite,F,5
Stenonite,O,3
Stenonite,Sr,2
Stepanovite,C,6
Stepanovite,Fe,1
Stepanovite,H,18
Stepanovite,Mg,1
Stepanovite,Na,1
Stepanovite,O,21
Stephanite,Ag,5
Stephanite,S,4
Stephanite,Sb,1
Stepite,As,2
Stepite,H,10
Stepite,O,12
Stepite,U,1
Stercorite,H,13
Stercorite,N,1
Stercorite,Na,1
Stercorite,O,8
Stercorite,P,1
Sterlinghillite,As,2
Sterlinghillite,H,6
Sterlinghillite,Mn,3
Sterlinghillite,O,11
Sternbergite,Ag,1
Sternbergite,Fe,2
Sternbergite,S,3
Sterryite,Ag,1.5
Sterryite,As,13
Sterryite,Cu,2.5
Sterryite,Pb,19
Sterryite,S,56
Sterryite,Sb,11
Stetefeldtite,Ag,2
Stetefeldtite,H,1.75
Stetefeldtite,O,5.25
Stetefeldtite,Sb,2
Stetindite-(Ce),Ce,1
Stetindite-(Ce),O,4
Stetindite-(Ce),Si,1
Stewartite,Fe,2
Stewartite,H,18
Stewartite,Mn,1
Stewartite,O,18
Stewartite,P,2
Stibarsen,As,1
Stibarsen,Sb,1
Stibiconite,H,1
Stibiconite,O,7
Stibiconite,Sb,3
Stibioclaudetite,As,1
Stibioclaudetite,O,3
Stibioclaudetite,Sb,1
Stibiocolumbite,Nb,1
Stibiocolumbite,O,4
Stibiocolumbite,Sb,1
Stibiocolusite,As,0.999999999999999
Stibiocolusite,Cu,13
Stibiocolusite,S,16
Stibiocolusite,Sb,0.999999999999999
Stibiocolusite,Sn,0.999999999999999
Stibiocolusite,V,1
Stibiopalladinite,Pd,5
Stibiopalladinite,Sb,2
Stibiotantalite,O,4
Stibiotantalite,Sb,1
Stibiotantalite,Ta,1
Stibivanite,O,5
Stibivanite,Sb,2
Stibivanite,V,1
Stibnite,S,3
Stibnite,Sb,2
Stichtite,C,1
Stichtite,Cr,2
Stichtite,H,24
Stichtite,Mg,6
Stichtite,O,23
Stilbite-Ca,Al,9
Stilbite-Ca,Ca,4
Stilbite-Ca,H,56
Stilbite-Ca,Na,1
Stilbite-Ca,O,100
Stilbite-Ca,Si,27
Stilbite-Na,Al,9
Stilbite-Na,H,56
Stilbite-Na,Na,9
Stilbite-Na,O,100
Stilbite-Na,Si,27
Stilleite,Se,1
Stilleite,Zn,1
Stillwaterite,As,3
Stillwaterite,Pd,8
Stillwellite-(Ce),B,1
Stillwellite-(Ce),Ce,1
Stillwellite-(Ce),O,5
Stillwellite-(Ce),Si,1
Stistaite,Sb,1
Stistaite,Sn,1
Stokesite,Ca,1
Stokesite,H,4
Stokesite,O,11
Stokesite,Si,3
Stokesite,Sn,1
Stolzite,O,4
Stolzite,Pb,1
Stolzite,W,1
Stoppaniite,Be,3
Stoppaniite,Fe,2
Stoppaniite,H,2
Stoppaniite,O,19
Stoppaniite,Si,6
Stottite,Fe,1
Stottite,Ge,1
Stottite,H,6
Stottite,O,6
Stracherite,Ba,1
Stracherite,C,1
Stracherite,Ca,6
Stracherite,F,1
Stracherite,O,15
Stracherite,P,1
Stracherite,Si,2
Straczekite,Ba,0.333333333333333
Straczekite,Ca,0.333333333333333
Straczekite,H,6
Straczekite,K,0.333333333333333
Straczekite,O,23
Straczekite,V,8
Stranskiite,As,2
Stranskiite,Cu,1
Stranskiite,O,8
Stranskiite,Zn,2
Strashimirite,As,2
Strashimirite,Cu,4
Strashimirite,H,7
Strashimirite,O,12.5
Strassmannite,Al,1
Strassmannite,F,1
Strassmannite,H,32
Strassmannite,O,26
Strassmannite,S,2
Strassmannite,U,1
Stratlingite,Al,2
Stratlingite,Ca,2
Stratlingite,H,14.5
Stratlingite,O,14.25
Stratlingite,Si,1
Strelkinite,H,12
Strelkinite,Na,2
Strelkinite,O,18
Strelkinite,U,2
Strelkinite,V,2
Strengite,Fe,1
Strengite,H,4
Strengite,O,6
Strengite,P,1
Stringhamite,Ca,1
Stringhamite,Cu,1
Stringhamite,H,2
Stringhamite,O,5
Stringhamite,Si,1
Stromeyerite,Ag,1
Stromeyerite,Cu,1
Stromeyerite,S,1
Stronadelphite,F,1
Stronadelphite,O,12
Stronadelphite,P,3
Stronadelphite,Sr,5
Stronalsite,Al,4
Stronalsite,Na,2
Stronalsite,O,16
Stronalsite,Si,4
Stronalsite,Sr,1
Strontianite,C,1
Strontianite,O,3
Strontianite,Sr,1
Strontiochevkinite,Ce,1.33333333333333
Strontiochevkinite,Fe,1
Strontiochevkinite,La,1.33333333333333
Strontiochevkinite,O,22
Strontiochevkinite,Si,4
Strontiochevkinite,Sr,1.33333333333333
Strontiochevkinite,Ti,2
Strontiochevkinite,Zr,2
Strontiodresserite,Al,2
Strontiodresserite,C,2
Strontiodresserite,H,6
Strontiodresserite,O,11
Strontiodresserite,Sr,1
Strontiofluorite,F,2
Strontiofluorite,Sr,1
Strontioginorite,B,14
Strontioginorite,Ca,1
Strontioginorite,H,16
Strontioginorite,O,31
Strontioginorite,Sr,1
Strontiohurlbutite,Be,2
Strontiohurlbutite,O,8
Strontiohurlbutite,P,2
Strontiohurlbutite,Sr,1
Strontiojoaquinite,Ba,2
Strontiojoaquinite,Fe,1
Strontiojoaquinite,H,2.5
Strontiojoaquinite,Na,1
Strontiojoaquinite,O,26.5
Strontiojoaquinite,Si,8
Strontiojoaquinite,Sr,2
Strontiojoaquinite,Ti,2
Strontiopharmacosiderite,As,3
Strontiopharmacosiderite,Fe,4
Strontiopharmacosiderite,H,12
Strontiopharmacosiderite,O,20
Strontiopharmacosiderite,Sr,0.5
Strontioruizite,H,8
Strontioruizite,Mn,2
Strontioruizite,O,17
Strontioruizite,Si,4
Strontioruizite,Sr,2
Strontiowhitlockite,H,1
Strontiowhitlockite,Mg,1
Strontiowhitlockite,O,28
Strontiowhitlockite,P,7
Strontiowhitlockite,Sr,9
Strunzite,Fe,2
Strunzite,H,14
Strunzite,Mn,1
Strunzite,O,16
Strunzite,P,2
Struvite,H,16
Struvite,Mg,1
Struvite,N,1
Struvite,O,10
Struvite,P,1
Struvite-(K),H,12
Struvite-(K),K,1
Struvite-(K),Mg,1
Struvite-(K),O,10
Struvite-(K),P,1
Studtite,H,8
Studtite,O,8
Studtite,U,1
Stumpflite,Pt,1
Stumpflite,Sb,1
Sturmanite,B,1
Sturmanite,Ca,6
Sturmanite,Fe,2
Sturmanite,H,66
Sturmanite,O,49
Sturmanite,S,2
Suanite,B,2
Suanite,Mg,2
Suanite,O,5
Sudburyite,Pd,1
Sudburyite,Sb,1
Sudoite,Al,4
Sudoite,H,8
Sudoite,Mg,2
Sudoite,O,18
Sudoite,Si,3
Sudovikovite,Pt,1
Sudovikovite,Se,2
Sugakiite,Cu,1
Sugakiite,Fe,4
Sugakiite,Ni,4
Sugakiite,S,8
Sugilite,Fe,2
Sugilite,K,1
Sugilite,Li,3
Sugilite,Na,2
Sugilite,O,30
Sugilite,Si,12
Sulfhydrylbystrite,Al,6
Sulfhydrylbystrite,Ca,1
Sulfhydrylbystrite,H,1
Sulfhydrylbystrite,K,2
Sulfhydrylbystrite,Na,5
Sulfhydrylbystrite,O,24
Sulfhydrylbystrite,S,6
Sulfhydrylbystrite,Si,6
Sulfoborite,B,2
Sulfoborite,F,1
Sulfoborite,H,8.5
Sulfoborite,Mg,3
Sulfoborite,O,12.5
Sulfoborite,S,1
Sulphohalite,Cl,1
Sulphohalite,F,1
Sulphohalite,Na,6
Sulphohalite,O,8
Sulphohalite,S,2
Sulphotsumoite,Bi,3
Sulphotsumoite,S,1
Sulphotsumoite,Te,2
Sulphur,S,1
Sulphur-beta,S,1
Sulvanite,Cu,3
Sulvanite,S,4
Sulvanite,V,1
Sundiusite,Cl,2
Sundiusite,O,12
Sundiusite,Pb,10
Sundiusite,S,1
Surinamite,Al,4
Surinamite,Be,1
Surinamite,Mg,3
Surinamite,O,16
Surinamite,Si,3
Surite,Al,4
Surite,C,2
Surite,Ca,1.5
Surite,H,3.6
Surite,O,19.3
Surite,Pb,1.5
Surite,Si,2
Surkhobite,Ba,3
Surkhobite,Ca,2
Surkhobite,F,2.66666666666666
Surkhobite,H,5.33333333333334
Surkhobite,K,1
Surkhobite,Mn,16
Surkhobite,Na,2
Surkhobite,O,72
Surkhobite,Si,16
Surkhobite,Ti,8
Sursassite,Al,3
Sursassite,H,3
Sursassite,Mn,2
Sursassite,O,14
Sursassite,Si,3
Susannite,C,2
Susannite,H,2
Susannite,O,12
Susannite,Pb,4
Susannite,S,1
Suseinargiuite,Bi,0.5
Suseinargiuite,Mo,1
Suseinargiuite,Na,0.5
Suseinargiuite,O,4
Sussexite,B,1
Sussexite,H,1
Sussexite,Mn,1
Sussexite,O,3
Suzukiite,Ba,1
Suzukiite,O,7
Suzukiite,Si,2
Suzukiite,V,1
Svabite,As,3
Svabite,Ca,5
Svabite,F,1
Svabite,O,12
Svanbergite,Al,3
Svanbergite,H,6
Svanbergite,O,14
Svanbergite,P,1
Svanbergite,S,1
Svanbergite,Sr,1
Svenekite,As,2
Svenekite,Ca,1
Svenekite,H,4
Svenekite,O,8
Sverigeite,Be,2
Sverigeite,H,1
Sverigeite,Mn,2
Sverigeite,Na,1
Sverigeite,O,13
Sverigeite,Si,3
Sverigeite,Sn,1
Svornostite,H,16
Svornostite,K,2
Svornostite,Mg,1
Svornostite,O,28
Svornostite,S,4
Svornostite,U,2
Svyatoslavite,Al,2
Svyatoslavite,Ca,1
Svyatoslavite,O,8
Svyatoslavite,Si,2
Swartzite,C,3
Swartzite,Ca,1
Swartzite,H,24
Swartzite,Mg,1
Swartzite,O,23
Swartzite,U,1
Swedenborgite,Be,4
Swedenborgite,Na,1
Swedenborgite,O,7
Swedenborgite,Sb,1
Sweetite,H,2
Sweetite,O,2
Sweetite,Zn,1
Switzerite,H,14
Switzerite,Mn,3
Switzerite,O,15
Switzerite,P,2
Sylvanite,Ag,1
Sylvanite,Au,1
Sylvanite,Te,4
Sylvite,Cl,1
Sylvite,K,1
Symesite,Cl,4
Symesite,H,2
Symesite,O,12
Symesite,Pb,10
Symesite,S,1
Symplesite,As,2
Symplesite,Fe,3
Symplesite,H,16
Symplesite,O,16
Synadelphite,As,3
Synadelphite,H,13
Synadelphite,Mn,9
Synadelphite,O,22
Synchysite-(Ce),C,2
Synchysite-(Ce),Ca,1
Synchysite-(Ce),Ce,1
Synchysite-(Ce),F,1
Synchysite-(Ce),O,6
Synchysite-(Nd),C,2
Synchysite-(Nd),Ca,1
Synchysite-(Nd),F,1
