mineral_name,rruff_chemistry,element,redox
Mendeleevite-(Ce),"Cs^1+^_6_(Ce^3+^,Ca)_30_(Si_70_O_175_)(OH,F,H_2_O)_35_",H,1
Mendeleevite-(Ce),"Cs^1+^_6_(Ce^3+^,Ca)_30_(Si_70_O_175_)(OH,F,H_2_O)_35_",F,0
Kirchhoffite,CsBSi_2_O_6_,Cs,0
Kirchhoffite,CsBSi_2_O_6_,B,0
Kirchhoffite,CsBSi_2_O_6_,Si,0
Kirchhoffite,CsBSi_2_O_6_,O,-2
Aluminocoquimbite,AlFe^3+^(S^6+^O_4_)_3_·9H_2_O,Al,0
Aluminocoquimbite,AlFe^3+^(S^6+^O_4_)_3_·9H_2_O,Fe,3
Aluminocoquimbite,AlFe^3+^(S^6+^O_4_)_3_·9H_2_O,S,6
Aluminocoquimbite,AlFe^3+^(S^6+^O_4_)_3_·9H_2_O,O,-2
Aluminocoquimbite,AlFe^3+^(S^6+^O_4_)_3_·9H_2_O,H,1
Tancaite-(Ce),Fe^3+^Ce^3+^(Mo^6+^O_4_)_3_·3H_2_O,Fe,3
Tancaite-(Ce),Fe^3+^Ce^3+^(Mo^6+^O_4_)_3_·3H_2_O,Ce,3
Tancaite-(Ce),Fe^3+^Ce^3+^(Mo^6+^O_4_)_3_·3H_2_O,Mo,6
Tancaite-(Ce),Fe^3+^Ce^3+^(Mo^6+^O_4_)_3_·3H_2_O,O,-2
Tancaite-(Ce),Fe^3+^Ce^3+^(Mo^6+^O_4_)_3_·3H_2_O,H,1
Fluorokinoshitalite,BaMg_3_Al_2_Si_2_O_10_F_2_,Ba,0
Fluorokinoshitalite,BaMg_3_Al_2_Si_2_O_10_F_2_,Mg,0
Fluorokinoshitalite,BaMg_3_Al_2_Si_2_O_10_F_2_,Al,0
Fluorokinoshitalite,BaMg_3_Al_2_Si_2_O_10_F_2_,Si,0
Fluorokinoshitalite,BaMg_3_Al_2_Si_2_O_10_F_2_,O,-2
Fluorokinoshitalite,BaMg_3_Al_2_Si_2_O_10_F_2_,F,0
Fluorotetraferriphlogopite,KMg_3_Fe^3+^Si_3_O_10_F_2_,K,0
Fluorotetraferriphlogopite,KMg_3_Fe^3+^Si_3_O_10_F_2_,Mg,0
Fluorotetraferriphlogopite,KMg_3_Fe^3+^Si_3_O_10_F_2_,Fe,3
Fluorotetraferriphlogopite,KMg_3_Fe^3+^Si_3_O_10_F_2_,Si,0
Fluorotetraferriphlogopite,KMg_3_Fe^3+^Si_3_O_10_F_2_,O,-2
Fluorotetraferriphlogopite,KMg_3_Fe^3+^Si_3_O_10_F_2_,F,0
Murchisite,Cr_5_S_6_,Cr,0
Murchisite,Cr_5_S_6_,S,0
Klajite,Mn^2+^Cu^2+^_4_(As^5+^O_4_)_2_(As^5+^O_3_OH)_2_·9H_2_O,Mn,2
Klajite,Mn^2+^Cu^2+^_4_(As^5+^O_4_)_2_(As^5+^O_3_OH)_2_·9H_2_O,Cu,2
Klajite,Mn^2+^Cu^2+^_4_(As^5+^O_4_)_2_(As^5+^O_3_OH)_2_·9H_2_O,As,5
Klajite,Mn^2+^Cu^2+^_4_(As^5+^O_4_)_2_(As^5+^O_3_OH)_2_·9H_2_O,As,5
Klajite,Mn^2+^Cu^2+^_4_(As^5+^O_4_)_2_(As^5+^O_3_OH)_2_·9H_2_O,O,-2
Klajite,Mn^2+^Cu^2+^_4_(As^5+^O_4_)_2_(As^5+^O_3_OH)_2_·9H_2_O,H,1
Hermannroseite,CaCu^2+^(PO_4_)(OH),Ca,0
Hermannroseite,CaCu^2+^(PO_4_)(OH),Cu,2
Hermannroseite,CaCu^2+^(PO_4_)(OH),P,0
Hermannroseite,CaCu^2+^(PO_4_)(OH),O,-2
Hermannroseite,CaCu^2+^(PO_4_)(OH),H,1
Cuprokalininite,Cu^2+^Cr^3+^_2_S^2-^_4_,Cu,2
Cuprokalininite,Cu^2+^Cr^3+^_2_S^2-^_4_,Cr,3
Cuprokalininite,Cu^2+^Cr^3+^_2_S^2-^_4_,S,-2
Natropharmacoalumite,NaAl_4_(As^5+^O_4_)_3_(OH)_4_·4H_2_O,Na,0
Natropharmacoalumite,NaAl_4_(As^5+^O_4_)_3_(OH)_4_·4H_2_O,Al,0
Natropharmacoalumite,NaAl_4_(As^5+^O_4_)_3_(OH)_4_·4H_2_O,As,5
Natropharmacoalumite,NaAl_4_(As^5+^O_4_)_3_(OH)_4_·4H_2_O,O,-2
Natropharmacoalumite,NaAl_4_(As^5+^O_4_)_3_(OH)_4_·4H_2_O,H,1
Greenwoodite,"Ba_2-x_(V^3+^OH)_x_V^3+^_9_(Fe^3+^,Fe^2+^)_2_Si_2_O_22_",Ba,0
Greenwoodite,"Ba_2-x_(V^3+^OH)_x_V^3+^_9_(Fe^3+^,Fe^2+^)_2_Si_2_O_22_",V,3
Greenwoodite,"Ba_2-x_(V^3+^OH)_x_V^3+^_9_(Fe^3+^,Fe^2+^)_2_Si_2_O_22_",V,3
Greenwoodite,"Ba_2-x_(V^3+^OH)_x_V^3+^_9_(Fe^3+^,Fe^2+^)_2_Si_2_O_22_",O,-2
Greenwoodite,"Ba_2-x_(V^3+^OH)_x_V^3+^_9_(Fe^3+^,Fe^2+^)_2_Si_2_O_22_",H,1
Greenwoodite,"Ba_2-x_(V^3+^OH)_x_V^3+^_9_(Fe^3+^,Fe^2+^)_2_Si_2_O_22_",Fe,3
Greenwoodite,"Ba_2-x_(V^3+^OH)_x_V^3+^_9_(Fe^3+^,Fe^2+^)_2_Si_2_O_22_",Fe,2
Greenwoodite,"Ba_2-x_(V^3+^OH)_x_V^3+^_9_(Fe^3+^,Fe^2+^)_2_Si_2_O_22_",Si,0
Naquite,FeSi,Fe,0
Naquite,FeSi,Si,0
Linzhiite,FeSi_2_,Fe,0
Linzhiite,FeSi_2_,Si,0
Coralloite,Mn^2+^Mn^3+^_2_(As^5+^O_4_)_2_(OH)_2_·4H_2_O,Mn,2
Coralloite,Mn^2+^Mn^3+^_2_(As^5+^O_4_)_2_(OH)_2_·4H_2_O,Mn,3
Coralloite,Mn^2+^Mn^3+^_2_(As^5+^O_4_)_2_(OH)_2_·4H_2_O,As,5
Coralloite,Mn^2+^Mn^3+^_2_(As^5+^O_4_)_2_(OH)_2_·4H_2_O,O,-2
Coralloite,Mn^2+^Mn^3+^_2_(As^5+^O_4_)_2_(OH)_2_·4H_2_O,H,1
Hydroniumpharmacosiderite,(H_3_O)Fe^3+^_4_(As^5+^O_4_)_3_(OH)_4_·4H_2_O,H,1
Hydroniumpharmacosiderite,(H_3_O)Fe^3+^_4_(As^5+^O_4_)_3_(OH)_4_·4H_2_O,O,-2
Hydroniumpharmacosiderite,(H_3_O)Fe^3+^_4_(As^5+^O_4_)_3_(OH)_4_·4H_2_O,Fe,3
Hydroniumpharmacosiderite,(H_3_O)Fe^3+^_4_(As^5+^O_4_)_3_(OH)_4_·4H_2_O,As,5
Hydroxycalcioromeite,"(Ca,Sb^3+^)_2_(Sb^5+^,Ti^4+^)_2_O_6_(OH)",Ca,0
Hydroxycalcioromeite,"(Ca,Sb^3+^)_2_(Sb^5+^,Ti^4+^)_2_O_6_(OH)",Sb,3
Hydroxycalcioromeite,"(Ca,Sb^3+^)_2_(Sb^5+^,Ti^4+^)_2_O_6_(OH)",Sb,5
Hydroxycalcioromeite,"(Ca,Sb^3+^)_2_(Sb^5+^,Ti^4+^)_2_O_6_(OH)",Ti,4
Hydroxycalcioromeite,"(Ca,Sb^3+^)_2_(Sb^5+^,Ti^4+^)_2_O_6_(OH)",O,-2
Hydroxycalcioromeite,"(Ca,Sb^3+^)_2_(Sb^5+^,Ti^4+^)_2_O_6_(OH)",H,1
Markascherite,Cu^2+^_3_Mo^6+^O_4_(OH)_4_,Cu,2
Markascherite,Cu^2+^_3_Mo^6+^O_4_(OH)_4_,Mo,6
Markascherite,Cu^2+^_3_Mo^6+^O_4_(OH)_4_,O,-2
Markascherite,Cu^2+^_3_Mo^6+^O_4_(OH)_4_,H,1
Afmite,Al_3_(OH)_4_(H_2_O)_3_(PO_4_)(PO_3_OH)·H_2_O,Al,0
Afmite,Al_3_(OH)_4_(H_2_O)_3_(PO_4_)(PO_3_OH)·H_2_O,O,-2
Afmite,Al_3_(OH)_4_(H_2_O)_3_(PO_4_)(PO_3_OH)·H_2_O,H,1
Afmite,Al_3_(OH)_4_(H_2_O)_3_(PO_4_)(PO_3_OH)·H_2_O,P,0
Tashelgite,CaMgFe^2+^Al_9_O_16_(OH),Ca,0
Tashelgite,CaMgFe^2+^Al_9_O_16_(OH),Mg,0
Tashelgite,CaMgFe^2+^Al_9_O_16_(OH),Fe,2
Tashelgite,CaMgFe^2+^Al_9_O_16_(OH),Al,0
Tashelgite,CaMgFe^2+^Al_9_O_16_(OH),O,-2
Tashelgite,CaMgFe^2+^Al_9_O_16_(OH),H,1
Laurentianite,Na_3_Nb^5+^_3_Si_4_O_17_·9H_2_O,Na,0
Laurentianite,Na_3_Nb^5+^_3_Si_4_O_17_·9H_2_O,Nb,5
Laurentianite,Na_3_Nb^5+^_3_Si_4_O_17_·9H_2_O,Si,0
Laurentianite,Na_3_Nb^5+^_3_Si_4_O_17_·9H_2_O,O,-2
Laurentianite,Na_3_Nb^5+^_3_Si_4_O_17_·9H_2_O,H,1
Barlowite,Cu^2+^_4_BrF(OH)_6_,Cu,2
Barlowite,Cu^2+^_4_BrF(OH)_6_,Br,0
Barlowite,Cu^2+^_4_BrF(OH)_6_,F,0
Barlowite,Cu^2+^_4_BrF(OH)_6_,O,-2
Barlowite,Cu^2+^_4_BrF(OH)_6_,H,1
Argandite,Mn^2+^_7_(V^5+^O_4_)_2_(OH)_8_,Mn,2
Argandite,Mn^2+^_7_(V^5+^O_4_)_2_(OH)_8_,V,5
Argandite,Mn^2+^_7_(V^5+^O_4_)_2_(OH)_8_,O,-2
Argandite,Mn^2+^_7_(V^5+^O_4_)_2_(OH)_8_,H,1
Ferroericssonite,BaFe^2+^_2_Fe^3+^(Si_2_O_7_)O(OH),Ba,0
Ferroericssonite,BaFe^2+^_2_Fe^3+^(Si_2_O_7_)O(OH),Fe,2
Ferroericssonite,BaFe^2+^_2_Fe^3+^(Si_2_O_7_)O(OH),Fe,3
Ferroericssonite,BaFe^2+^_2_Fe^3+^(Si_2_O_7_)O(OH),Si,0
Ferroericssonite,BaFe^2+^_2_Fe^3+^(Si_2_O_7_)O(OH),O,-2
Ferroericssonite,BaFe^2+^_2_Fe^3+^(Si_2_O_7_)O(OH),H,1
Bohseite,Ca_4_Be_4_Si_9_O_24_(OH)_4_,Ca,0
Bohseite,Ca_4_Be_4_Si_9_O_24_(OH)_4_,Be,0
Bohseite,Ca_4_Be_4_Si_9_O_24_(OH)_4_,Al,0
Bohseite,Ca_4_Be_4_Si_9_O_24_(OH)_4_,Si,0
Bohseite,Ca_4_Be_4_Si_9_O_24_(OH)_4_,O,-2
Bohseite,Ca_4_Be_4_Si_9_O_24_(OH)_4_,H,1
Plumboselite,Pb^2+^_3_O_2_(Se^4+^O_3_),Pb,2
Plumboselite,Pb^2+^_3_O_2_(Se^4+^O_3_),O,-2
Plumboselite,Pb^2+^_3_O_2_(Se^4+^O_3_),Se,4
Aldridgeite,"(Cd^2+^,Ca)(Cu^2+^,Zn^2+^)_4_(S^6+^O_4_)_2_(OH)_6_·3H_2_O",Cd,2
Aldridgeite,"(Cd^2+^,Ca)(Cu^2+^,Zn^2+^)_4_(S^6+^O_4_)_2_(OH)_6_·3H_2_O",Ca,0
Aldridgeite,"(Cd^2+^,Ca)(Cu^2+^,Zn^2+^)_4_(S^6+^O_4_)_2_(OH)_6_·3H_2_O",Cu,2
Aldridgeite,"(Cd^2+^,Ca)(Cu^2+^,Zn^2+^)_4_(S^6+^O_4_)_2_(OH)_6_·3H_2_O",Zn,2
Aldridgeite,"(Cd^2+^,Ca)(Cu^2+^,Zn^2+^)_4_(S^6+^O_4_)_2_(OH)_6_·3H_2_O",S,6
Aldridgeite,"(Cd^2+^,Ca)(Cu^2+^,Zn^2+^)_4_(S^6+^O_4_)_2_(OH)_6_·3H_2_O",O,-2
Aldridgeite,"(Cd^2+^,Ca)(Cu^2+^,Zn^2+^)_4_(S^6+^O_4_)_2_(OH)_6_·3H_2_O",H,1
Yancowinnaite,Pb^2+^Cu^2+^Al(As^5+^O_4_)_2_OH·H_2_O,Pb,2
Yancowinnaite,Pb^2+^Cu^2+^Al(As^5+^O_4_)_2_OH·H_2_O,Cu,2
Yancowinnaite,Pb^2+^Cu^2+^Al(As^5+^O_4_)_2_OH·H_2_O,Al,0
Yancowinnaite,Pb^2+^Cu^2+^Al(As^5+^O_4_)_2_OH·H_2_O,As,5
Yancowinnaite,Pb^2+^Cu^2+^Al(As^5+^O_4_)_2_OH·H_2_O,O,-2
Yancowinnaite,Pb^2+^Cu^2+^Al(As^5+^O_4_)_2_OH·H_2_O,H,1
Eliseevite,Na_1.5_Li{Ti^4+^_2_O_2_[Si_4_O_10.5_(OH)_1.5_]}·2H_2_O,Na,0
Eliseevite,Na_1.5_Li{Ti^4+^_2_O_2_[Si_4_O_10.5_(OH)_1.5_]}·2H_2_O,Li,0
Eliseevite,Na_1.5_Li{Ti^4+^_2_O_2_[Si_4_O_10.5_(OH)_1.5_]}·2H_2_O,Ti,4
Eliseevite,Na_1.5_Li{Ti^4+^_2_O_2_[Si_4_O_10.5_(OH)_1.5_]}·2H_2_O,O,-2
Eliseevite,Na_1.5_Li{Ti^4+^_2_O_2_[Si_4_O_10.5_(OH)_1.5_]}·2H_2_O,Si,0
Eliseevite,Na_1.5_Li{Ti^4+^_2_O_2_[Si_4_O_10.5_(OH)_1.5_]}·2H_2_O,H,1
Rickturnerite,Pb_7_O_4_[Mg(OH)_4_](OH)Cl_3_,Pb,0
Rickturnerite,Pb_7_O_4_[Mg(OH)_4_](OH)Cl_3_,O,-2
Rickturnerite,Pb_7_O_4_[Mg(OH)_4_](OH)Cl_3_,Mg,0
Rickturnerite,Pb_7_O_4_[Mg(OH)_4_](OH)Cl_3_,H,1
Rickturnerite,Pb_7_O_4_[Mg(OH)_4_](OH)Cl_3_,Cl,0
Schullerite,Na_2_Ba_2_Mg_2_Ti^4+^_2_(Si_2_O_7_)_2_O_2_F_2_,Ba,0
Schullerite,Na_2_Ba_2_Mg_2_Ti^4+^_2_(Si_2_O_7_)_2_O_2_F_2_,Ti,4
Schullerite,Na_2_Ba_2_Mg_2_Ti^4+^_2_(Si_2_O_7_)_2_O_2_F_2_,Na,0
Schullerite,Na_2_Ba_2_Mg_2_Ti^4+^_2_(Si_2_O_7_)_2_O_2_F_2_,Mg,0
Schullerite,Na_2_Ba_2_Mg_2_Ti^4+^_2_(Si_2_O_7_)_2_O_2_F_2_,Si,0
Schullerite,Na_2_Ba_2_Mg_2_Ti^4+^_2_(Si_2_O_7_)_2_O_2_F_2_,O,-2
Schullerite,Na_2_Ba_2_Mg_2_Ti^4+^_2_(Si_2_O_7_)_2_O_2_F_2_,F,0
Carlgieseckeite-(Nd),NaNdCa_3_(PO_4_)_3_F,Na,0
Carlgieseckeite-(Nd),NaNdCa_3_(PO_4_)_3_F,Nd,0
Carlgieseckeite-(Nd),NaNdCa_3_(PO_4_)_3_F,Ca,0
Carlgieseckeite-(Nd),NaNdCa_3_(PO_4_)_3_F,P,0
Carlgieseckeite-(Nd),NaNdCa_3_(PO_4_)_3_F,O,-2
Carlgieseckeite-(Nd),NaNdCa_3_(PO_4_)_3_F,F,0
Rauchite,Ni^2+^(U^6+^O_2_)_2_(As^5+^O_4_)_2_·10H_2_O,Ni,2
Rauchite,Ni^2+^(U^6+^O_2_)_2_(As^5+^O_4_)_2_·10H_2_O,U,6
Rauchite,Ni^2+^(U^6+^O_2_)_2_(As^5+^O_4_)_2_·10H_2_O,O,-2
Rauchite,Ni^2+^(U^6+^O_2_)_2_(As^5+^O_4_)_2_·10H_2_O,As,5
Rauchite,Ni^2+^(U^6+^O_2_)_2_(As^5+^O_4_)_2_·10H_2_O,H,1
Nordgauite,Mn^2+^Al_2_(P^5+^O_4_)_2_F_2_·5H_2_O,Mn,2
Nordgauite,Mn^2+^Al_2_(P^5+^O_4_)_2_F_2_·5H_2_O,Al,0
Nordgauite,Mn^2+^Al_2_(P^5+^O_4_)_2_F_2_·5H_2_O,P,5
Nordgauite,Mn^2+^Al_2_(P^5+^O_4_)_2_F_2_·5H_2_O,O,-2
Nordgauite,Mn^2+^Al_2_(P^5+^O_4_)_2_F_2_·5H_2_O,F,0
Nordgauite,Mn^2+^Al_2_(P^5+^O_4_)_2_F_2_·5H_2_O,H,1
Bariopharmacoalumite,Ba_0.5_Al_4_(As^5+^O_4_)_3_(OH)_4_·4H_2_O,Ba,0
Bariopharmacoalumite,Ba_0.5_Al_4_(As^5+^O_4_)_3_(OH)_4_·4H_2_O,Al,0
Bariopharmacoalumite,Ba_0.5_Al_4_(As^5+^O_4_)_3_(OH)_4_·4H_2_O,As,5
Bariopharmacoalumite,Ba_0.5_Al_4_(As^5+^O_4_)_3_(OH)_4_·4H_2_O,O,-2
Bariopharmacoalumite,Ba_0.5_Al_4_(As^5+^O_4_)_3_(OH)_4_·4H_2_O,H,1
Tornroosite,Pd_11_As_2_Te_2_,Pd,0
Tornroosite,Pd_11_As_2_Te_2_,As,0
Tornroosite,Pd_11_As_2_Te_2_,Te,0
Terrywallaceite,"AgPb(Sb,Bi)_3_S_6_",Ag,0
Terrywallaceite,"AgPb(Sb,Bi)_3_S_6_",Pb,0
Terrywallaceite,"AgPb(Sb,Bi)_3_S_6_",Sb,0
Terrywallaceite,"AgPb(Sb,Bi)_3_S_6_",Bi,0
Terrywallaceite,"AgPb(Sb,Bi)_3_S_6_",S,0
Behounekite,U(SO_4_)_2_·4H_2_O,U,0
Behounekite,U(SO_4_)_2_·4H_2_O,S,0
Behounekite,U(SO_4_)_2_·4H_2_O,O,-2
Behounekite,U(SO_4_)_2_·4H_2_O,H,1
Carlosbarbosaite,(U^6+^O_2_)_2_Nb^5+^_2_O_6_(OH)_2_·2H_2_O,U,6
Carlosbarbosaite,(U^6+^O_2_)_2_Nb^5+^_2_O_6_(OH)_2_·2H_2_O,O,-2
Carlosbarbosaite,(U^6+^O_2_)_2_Nb^5+^_2_O_6_(OH)_2_·2H_2_O,Nb,5
Carlosbarbosaite,(U^6+^O_2_)_2_Nb^5+^_2_O_6_(OH)_2_·2H_2_O,H,1
Tarbagataite,(K[box])CaFe^2+^_7_Ti^4+^_2_(Si_4_O_12_)_2_O_2_(OH)_5_,K,0
Tarbagataite,(K[box])CaFe^2+^_7_Ti^4+^_2_(Si_4_O_12_)_2_O_2_(OH)_5_,Ca,0
Tarbagataite,(K[box])CaFe^2+^_7_Ti^4+^_2_(Si_4_O_12_)_2_O_2_(OH)_5_,Fe,2
Tarbagataite,(K[box])CaFe^2+^_7_Ti^4+^_2_(Si_4_O_12_)_2_O_2_(OH)_5_,Mn,0
Tarbagataite,(K[box])CaFe^2+^_7_Ti^4+^_2_(Si_4_O_12_)_2_O_2_(OH)_5_,Ti,4
Tarbagataite,(K[box])CaFe^2+^_7_Ti^4+^_2_(Si_4_O_12_)_2_O_2_(OH)_5_,Si,0
Tarbagataite,(K[box])CaFe^2+^_7_Ti^4+^_2_(Si_4_O_12_)_2_O_2_(OH)_5_,O,-2
Tarbagataite,(K[box])CaFe^2+^_7_Ti^4+^_2_(Si_4_O_12_)_2_O_2_(OH)_5_,H,1
Steedeite,NaMn^2+^_2_[Si_3_BO_9_](OH)_2_,Na,0
Steedeite,NaMn^2+^_2_[Si_3_BO_9_](OH)_2_,Mn,2
Steedeite,NaMn^2+^_2_[Si_3_BO_9_](OH)_2_,Si,0
Steedeite,NaMn^2+^_2_[Si_3_BO_9_](OH)_2_,B,0
Steedeite,NaMn^2+^_2_[Si_3_BO_9_](OH)_2_,O,-2
Steedeite,NaMn^2+^_2_[Si_3_BO_9_](OH)_2_,H,1
Rakovanite,Na_3_H_3_V^5+^_10_O_28_·15H_2_O,Na,0
Rakovanite,Na_3_H_3_V^5+^_10_O_28_·15H_2_O,H,1
Rakovanite,Na_3_H_3_V^5+^_10_O_28_·15H_2_O,V,5
Rakovanite,Na_3_H_3_V^5+^_10_O_28_·15H_2_O,O,-2
Panguite,"(Ti^4+^,Al,Sc^3+^,Mg,Zr^2+^,Ca)_1.8_O_3_",Ti,4
Panguite,"(Ti^4+^,Al,Sc^3+^,Mg,Zr^2+^,Ca)_1.8_O_3_",Al,0
Panguite,"(Ti^4+^,Al,Sc^3+^,Mg,Zr^2+^,Ca)_1.8_O_3_",Sc,3
Panguite,"(Ti^4+^,Al,Sc^3+^,Mg,Zr^2+^,Ca)_1.8_O_3_",Mg,0
Panguite,"(Ti^4+^,Al,Sc^3+^,Mg,Zr^2+^,Ca)_1.8_O_3_",Zr,2
Panguite,"(Ti^4+^,Al,Sc^3+^,Mg,Zr^2+^,Ca)_1.8_O_3_",Ca,0
Panguite,"(Ti^4+^,Al,Sc^3+^,Mg,Zr^2+^,Ca)_1.8_O_3_",O,-2
Cordylite-(La),NaCaBa_2_La_3_Sr(CO_3_)_8_F_2_,Na,0
Cordylite-(La),NaCaBa_2_La_3_Sr(CO_3_)_8_F_2_,Ca,0
Cordylite-(La),NaCaBa_2_La_3_Sr(CO_3_)_8_F_2_,Ba,0
Cordylite-(La),NaCaBa_2_La_3_Sr(CO_3_)_8_F_2_,La,0
Cordylite-(La),NaCaBa_2_La_3_Sr(CO_3_)_8_F_2_,Sr,0
Cordylite-(La),NaCaBa_2_La_3_Sr(CO_3_)_8_F_2_,C,0
Cordylite-(La),NaCaBa_2_La_3_Sr(CO_3_)_8_F_2_,O,-2
Cordylite-(La),NaCaBa_2_La_3_Sr(CO_3_)_8_F_2_,F,0
Ferrisepiolite,"(Fe^3+^,Fe^2+^,Mg)_4_[(Si,Fe^3+^)_6_O_15_](O,OH)_2_·6H_2_O",Fe,3
Ferrisepiolite,"(Fe^3+^,Fe^2+^,Mg)_4_[(Si,Fe^3+^)_6_O_15_](O,OH)_2_·6H_2_O",Fe,2
Ferrisepiolite,"(Fe^3+^,Fe^2+^,Mg)_4_[(Si,Fe^3+^)_6_O_15_](O,OH)_2_·6H_2_O",Fe,3
Ferrisepiolite,"(Fe^3+^,Fe^2+^,Mg)_4_[(Si,Fe^3+^)_6_O_15_](O,OH)_2_·6H_2_O",Mg,0
Ferrisepiolite,"(Fe^3+^,Fe^2+^,Mg)_4_[(Si,Fe^3+^)_6_O_15_](O,OH)_2_·6H_2_O",Si,0
Ferrisepiolite,"(Fe^3+^,Fe^2+^,Mg)_4_[(Si,Fe^3+^)_6_O_15_](O,OH)_2_·6H_2_O",O,-2
Ferrisepiolite,"(Fe^3+^,Fe^2+^,Mg)_4_[(Si,Fe^3+^)_6_O_15_](O,OH)_2_·6H_2_O",H,1
Allanite-(Nd),CaNdAl_2_Fe^2+^(Si_2_O_7_)(SiO_4_)O(OH),Ca,0
Allanite-(Nd),CaNdAl_2_Fe^2+^(Si_2_O_7_)(SiO_4_)O(OH),Nd,0
Allanite-(Nd),CaNdAl_2_Fe^2+^(Si_2_O_7_)(SiO_4_)O(OH),Al,0
Allanite-(Nd),CaNdAl_2_Fe^2+^(Si_2_O_7_)(SiO_4_)O(OH),Fe,2
Allanite-(Nd),CaNdAl_2_Fe^2+^(Si_2_O_7_)(SiO_4_)O(OH),Si,0
Allanite-(Nd),CaNdAl_2_Fe^2+^(Si_2_O_7_)(SiO_4_)O(OH),O,-2
Allanite-(Nd),CaNdAl_2_Fe^2+^(Si_2_O_7_)(SiO_4_)O(OH),H,1
Pavlovskyite,Ca_8_(SiO_4_)_2_(Si_3_O_10_),Ca,0
Pavlovskyite,Ca_8_(SiO_4_)_2_(Si_3_O_10_),Si,0
Pavlovskyite,Ca_8_(SiO_4_)_2_(Si_3_O_10_),O,-2
Dzhuluite,Ca_3_(Sn^4+^Sb^5+^)Fe^3+^_3_O_12_,Ca,0
Dzhuluite,Ca_3_(Sn^4+^Sb^5+^)Fe^3+^_3_O_12_,Sn,4
Dzhuluite,Ca_3_(Sn^4+^Sb^5+^)Fe^3+^_3_O_12_,Sb,5
Dzhuluite,Ca_3_(Sn^4+^Sb^5+^)Fe^3+^_3_O_12_,Fe,3
Dzhuluite,Ca_3_(Sn^4+^Sb^5+^)Fe^3+^_3_O_12_,O,-2
Ferriallanite-(La),CaLa^3+^(Fe^3+^AlFe^2+^)(SiO_4_)(Si_2_O_7_)O(OH),Ca,0
Ferriallanite-(La),CaLa^3+^(Fe^3+^AlFe^2+^)(SiO_4_)(Si_2_O_7_)O(OH),La,3
Ferriallanite-(La),CaLa^3+^(Fe^3+^AlFe^2+^)(SiO_4_)(Si_2_O_7_)O(OH),Fe,3
Ferriallanite-(La),CaLa^3+^(Fe^3+^AlFe^2+^)(SiO_4_)(Si_2_O_7_)O(OH),Fe,2
Ferriallanite-(La),CaLa^3+^(Fe^3+^AlFe^2+^)(SiO_4_)(Si_2_O_7_)O(OH),Al,0
Ferriallanite-(La),CaLa^3+^(Fe^3+^AlFe^2+^)(SiO_4_)(Si_2_O_7_)O(OH),Si,0
Ferriallanite-(La),CaLa^3+^(Fe^3+^AlFe^2+^)(SiO_4_)(Si_2_O_7_)O(OH),O,-2
Ferriallanite-(La),CaLa^3+^(Fe^3+^AlFe^2+^)(SiO_4_)(Si_2_O_7_)O(OH),H,1
Fluor-schorl,NaFe^2+^_3_Al_6_(Si_6_O_18_)(BO_3_)_3_(OH)_3_F,Na,0
Fluor-schorl,NaFe^2+^_3_Al_6_(Si_6_O_18_)(BO_3_)_3_(OH)_3_F,Fe,2
Fluor-schorl,NaFe^2+^_3_Al_6_(Si_6_O_18_)(BO_3_)_3_(OH)_3_F,Al,0
Fluor-schorl,NaFe^2+^_3_Al_6_(Si_6_O_18_)(BO_3_)_3_(OH)_3_F,Si,0
Fluor-schorl,NaFe^2+^_3_Al_6_(Si_6_O_18_)(BO_3_)_3_(OH)_3_F,O,-2
Fluor-schorl,NaFe^2+^_3_Al_6_(Si_6_O_18_)(BO_3_)_3_(OH)_3_F,B,0
Fluor-schorl,NaFe^2+^_3_Al_6_(Si_6_O_18_)(BO_3_)_3_(OH)_3_F,H,1
Fluor-schorl,NaFe^2+^_3_Al_6_(Si_6_O_18_)(BO_3_)_3_(OH)_3_F,F,0
Arsenohopeite,Zn^2+^_3_(As^5+^O_4_)_2_·4H_2_O,Zn,2
Arsenohopeite,Zn^2+^_3_(As^5+^O_4_)_2_·4H_2_O,As,5
Arsenohopeite,Zn^2+^_3_(As^5+^O_4_)_2_·4H_2_O,O,-2
Arsenohopeite,Zn^2+^_3_(As^5+^O_4_)_2_·4H_2_O,H,1
Vladimirivanovite,"Na_6_Ca_2_[Al_6_Si_6_O_24_](S^6+^O_4_,(S_3_)^1-^,(S_2_)^2-^,Cl)_2_·H_2_O",Na,0
Vladimirivanovite,"Na_6_Ca_2_[Al_6_Si_6_O_24_](S^6+^O_4_,(S_3_)^1-^,(S_2_)^2-^,Cl)_2_·H_2_O",Ca,0
Vladimirivanovite,"Na_6_Ca_2_[Al_6_Si_6_O_24_](S^6+^O_4_,(S_3_)^1-^,(S_2_)^2-^,Cl)_2_·H_2_O",Al,0
Vladimirivanovite,"Na_6_Ca_2_[Al_6_Si_6_O_24_](S^6+^O_4_,(S_3_)^1-^,(S_2_)^2-^,Cl)_2_·H_2_O",Si,0
Vladimirivanovite,"Na_6_Ca_2_[Al_6_Si_6_O_24_](S^6+^O_4_,(S_3_)^1-^,(S_2_)^2-^,Cl)_2_·H_2_O",O,-2
Vladimirivanovite,"Na_6_Ca_2_[Al_6_Si_6_O_24_](S^6+^O_4_,(S_3_)^1-^,(S_2_)^2-^,Cl)_2_·H_2_O",S,6
